"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","HS6 ID","HS6","Trade Value"
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20804,"Tropical Fruits",2080410,"Dates, fresh or dried",189070
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20804,"Tropical Fruits",2080420,"Figs, fresh or dried",89454
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20804,"Tropical Fruits",2080430,"Pineapples, fresh or dried",179856
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20804,"Tropical Fruits",2080440,"Avocados, fresh or dried",9663090
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20804,"Tropical Fruits",2080450,"Guavas, mangoes and mangosteens, fresh or dried",113200
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20805,"Citrus",2080510,"Oranges, fresh or dried",9832822
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20805,"Citrus",2080520,"Mandarin, clementine & citrus hybrids, fresh or dried",1707657
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20805,"Citrus",2080530,"Lemons and limes, fresh or dried",937990.9999999999
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20805,"Citrus",2080540,"Grapefruit, fresh or dried",18529
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20805,"Citrus",2080590,"Citrus fruits, fresh or dried, nes",1000
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20806,"Grapes",2080610,"Grapes, fresh",12641202
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20806,"Grapes",2080620,"Grapes, dried",2026944
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20807,"Melons",2080710,"Melons (including watermelons), fresh",28441
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20808,"Apples and Pears",2080810,"Apples, fresh",18359845
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20808,"Apples and Pears",2080820,"Pears and quinces, fresh",2951764
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20809,"Pitted Fruits",2080920,"Cherries, fresh",141271
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20809,"Pitted Fruits",2080930,"Peaches, nectarines, fresh",1831801
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20809,"Pitted Fruits",2080940,"Plums, sloes, fresh",942955
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20810,"Other Fruits",2081010,"Strawberries, fresh",269485
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20810,"Other Fruits",2081020,"Raspberry, blackberry, mulberry and loganberry, fresh",2619
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20810,"Other Fruits",2081040,"Cranberries, bilberries, similar fruits, fresh",431870
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20810,"Other Fruits",2081090,"Fruits, fresh nes",1777293
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20811,"Frozen Fruits and Nuts",2081110,"Strawberries, (uncooked steamed or boiled), frozen",524639
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20811,"Frozen Fruits and Nuts",2081120,"Rasp-, mul-berries, etc (uncooked, steam, boil),froze",320535
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20811,"Frozen Fruits and Nuts",2081190,"Fruits and nuts (uncooked, steamed, boiled) frozen,ne",1474673
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20812,"Preserved Fruits and Nuts",2081290,"Fruits and nuts, provisionally preserved nes",41516
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20813,"Dried Fruits",2081310,"Apricots, dried",39767
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20813,"Dried Fruits",2081320,"Prunes, dried",771197
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20813,"Dried Fruits",2081330,"Apples, dried",89370
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20813,"Dried Fruits",2081340,"Fruits, dried nes",375057
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20813,"Dried Fruits",2081350,"Mixtures of edible nuts, dried and preserved fruits",480626
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20814,"Citrus and Melon Peels",2081400,"Peel of citrus fruit or melons",55234
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20901,"Coffee",2090111,"Coffee, not roasted, not decaffeinated",21072023
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20901,"Coffee",2090112,"Coffee, not roasted, decaffeinated",80698.00000000001
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20901,"Coffee",2090121,"Coffee, roasted, not decaffeinated",3013640
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20901,"Coffee",2090122,"Coffee, roasted, decaffeinated",15853
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20901,"Coffee",2090130,"Coffee husks and skins",20767
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20902,"Tea",2090210,"Tea, green (unfermented) in packages < 3 kg",512275
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20902,"Tea",2090220,"Tea, green (unfermented) in packages > 3 kg",166517
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20902,"Tea",2090230,"Tea, black (fermented or partly) in packages < 3 kg",886424
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20902,"Tea",2090240,"Tea, black (fermented or partly) in packages > 3 kg",256616
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20903,"Maté",2090300,"Mate",67712
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20904,"Pepper",2090411,"Pepper of the genus Piper, whole",167211
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20904,"Pepper",2090412,"Pepper of the genus Piper, crushed or ground",1139134
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20904,"Pepper",2090420,"Capsicum or Pimenta, dried, crushed or ground",1368697
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20905,"Vanilla",2090500,"Vanilla beans",47107.99999999999
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20906,"Cinnamon",2090610,"Cinnamon and cinnamon-tree flowers whole",705427
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20906,"Cinnamon",2090620,"Cinnamon and cinnamon-tree flowers crushed or ground",522960
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20907,"Cloves",2090700,"Cloves (whole fruit, cloves and stems)",121572
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20908,"Nutmeg, mace and cardamons",2090810,"Nutmeg",108547
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20908,"Nutmeg, mace and cardamons",2090830,"Cardamoms",18899
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20909,"Spice Seeds",2090910,"Anise or badian seeds",183092
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20909,"Spice Seeds",2090920,"Coriander seeds",340646
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20909,"Spice Seeds",2090930,"Cumin seeds",325334
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20910,"Spices",2091010,"Ginger",65513
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20910,"Spices",2091020,"Saffron",63039
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20910,"Spices",2091030,"Turmeric (curcuma)",154864
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20910,"Spices",2091091,"Mixtures of spices",112638
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20910,"Spices",2091099,"Spices nes",2067147.9999999998
2,"Vegetable Products",210,"Cereals",21001,"Wheat",2100110,"Durum wheat",15922042
2,"Vegetable Products",210,"Cereals",21001,"Wheat",2100190,"Wheat except durum wheat, and meslin",43190371
2,"Vegetable Products",210,"Cereals",21003,"Barley",2100300,"Barley",15207
2,"Vegetable Products",210,"Cereals",21004,"Oats",2100400,"Oats",38386
2,"Vegetable Products",210,"Cereals",21005,"Corn",2100510,"Maize (corn) seed",585392
2,"Vegetable Products",210,"Cereals",21005,"Corn",2100590,"Maize except seed corn",178272640
2,"Vegetable Products",210,"Cereals",21006,"Rice",2100610,"Rice in the husk (paddy or rough)",43297853.99999999
2,"Vegetable Products",210,"Cereals",21006,"Rice",2100620,"Rice, husked (brown)",658545
2,"Vegetable Products",210,"Cereals",21006,"Rice",2100630,"Rice, semi-milled or wholly milled",26310540
2,"Vegetable Products",210,"Cereals",21006,"Rice",2100640,"Rice, broken",33379
2,"Vegetable Products",210,"Cereals",21007,"Sorghum",2100700,"Grain sorghum",11265
2,"Vegetable Products",210,"Cereals",21008,"Buckwheat",2100820,"Millet",317917
2,"Vegetable Products",210,"Cereals",21008,"Buckwheat",2100830,"Canary seed",385730
2,"Vegetable Products",210,"Cereals",21008,"Buckwheat",2100890,"Cereals unmilled nes",380676
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21101,"Wheat Flours",2110100,"Wheat or meslin flour",4841291
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21102,"Cereal Flours",2110220,"Maize (corn) flour",4793447
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21102,"Cereal Flours",2110290,"Cereal flour except wheat, meslin, rye, maize, rice",624967
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21103,"Cereal Meal and Pellets",2110311,"Wheat meal",67988
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21103,"Cereal Meal and Pellets",2110313,"Maize (corn) groats or meal",2659423
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21103,"Cereal Meal and Pellets",2110319,"Cereal groats or meal except wheat, maize, rice, oats",35656
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21103,"Cereal Meal and Pellets",2110321,"Wheat pellets",19280
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21104,"Processed Cereals",2110412,"Oats, rolled or flaked grains",4332748
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21104,"Processed Cereals",2110419,"Cereals, rolled or flaked grains nes",52449
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21104,"Processed Cereals",2110422,"Oats, hulled, pearled, sliced or kibbled",1716862.0000000002
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21104,"Processed Cereals",2110423,"Maize (corn), hulled, pearled, sliced or kibbled",42180
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21104,"Processed Cereals",2110429,"Cereals, hulled, pearled, sliced or kibbled nes",27041
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21104,"Processed Cereals",2110430,"Germ of cereals, whole, rolled, flaked or ground",10658
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21105,"Potato Flours",2110510,"Potato flour or meal",287535
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21105,"Potato Flours",2110520,"Potato flakes, granules and pellets",289512
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21106,"Legume Flours",2110610,"Flour or meal of dried legumes",186582.99999999997
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21106,"Legume Flours",2110620,"Flour or meal of sago, starchy roots or tubers",19151
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21106,"Legume Flours",2110630,"Flour, meal, powder of fruit/nut, citrus or melon pee",182787
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21107,"Malt",2110710,"Malt, not roasted",4475901
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21107,"Malt",2110720,"Malt, roasted",5183959
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21108,"Starches",2110811,"Wheat, starch",21790
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21108,"Starches",2110812,"Maize (corn) starch",5262152
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21108,"Starches",2110813,"Potato starch",2367010
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21108,"Starches",2110814,"Manioc (cassava) starch",385363
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21108,"Starches",2110819,"Starches except wheat, maize, potato, manioc",65045
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21108,"Starches",2110820,"Inulin",337359
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21109,"Wheat Gluten",2110900,"Wheat gluten",1168598
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21201,"Soybeans",2120100,"Soya beans",94482417.99999999
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21202,"Ground Nuts",2120210,"Ground-nuts in shell not roasted or cooked",526206
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21202,"Ground Nuts",2120220,"Ground-nuts shelled, not roasted or cooked",4487671
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21204,"Linseed",2120400,"Linseed",312823
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21205,"Rapeseed",2120500,"Rape or colza seeds",34044.00000000001
